,Borough,Major Category,Minor Category,MinorCategory,MajorCategory,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,NormalizedSumYears,CrimeTier
835,Richmond upon Thames,Fraud or Forgery,Other Fraud & Forgery,10,3,94,173,164,170,158,31,17,24,18,29,12,-0.6418943538534491,0
836,Richmond upon Thames,Other Notifiable Offences,Going Equipped,11,4,9,6,40,20,14,12,7,8,9,11,7,-0.7222608097178271,0
837,Richmond upon Thames,Other Notifiable Offences,Other Notifiable,12,4,132,109,103,113,145,137,193,213,207,195,202,-0.5860596476382802,0
838,Richmond upon Thames,Robbery,Business Property,13,5,24,28,13,14,19,8,11,15,10,16,15,-0.7203737520525034,0
839,Richmond upon Thames,Robbery,Personal Property,14,5,216,205,163,192,213,197,121,136,94,216,343,-0.5655240201038743,0
840,Richmond upon Thames,Sexual Offences,Other Sexual,15,6,121,97,121,118,121,89,143,168,187,240,204,-0.606817281956842,0
841,Richmond upon Thames,Sexual Offences,Rape,16,6,18,31,25,45,37,39,58,68,101,124,78,-0.6892928022706997,0
842,Richmond upon Thames,Theft and Handling,Handling Stolen Goods,17,7,33,21,25,24,19,23,21,13,12,11,5,-0.7149345858406877,0
843,Richmond upon Thames,Theft and Handling,Motor Vehicle Interference & Tampering,18,7,118,92,107,120,133,93,192,205,318,0,0,-0.5831735594442556,0
844,Richmond upon Thames,Theft and Handling,Other Theft,19,7,1441,1417,1480,1631,1726,1497,1461,1289,1404,1343,1267,0.745315036943697,2
845,Richmond upon Thames,Theft and Handling,Other Theft Person,20,7,161,196,188,192,227,225,181,200,201,228,238,-0.5395492263576526,0
846,Richmond upon Thames,Theft and Handling,Theft From Motor Vehicle,21,7,1260,1188,1018,1249,1279,1035,1011,857,1005,1382,1392,0.36301935462751145,2
847,Richmond upon Thames,Theft and Handling,Theft From Shops,22,7,643,749,679,696,599,655,662,663,664,653,545,-0.06900584733956004,1
848,Richmond upon Thames,Theft and Handling,Theft/Taking Of Motor Vehicle,23,7,393,300,260,315,398,282,372,375,517,585,506,-0.37959333837344134,1
849,Richmond upon Thames,Theft and Handling,Theft/Taking of Pedal Cycle,24,7,649,644,655,643,693,732,547,682,668,933,844,-0.07977317637111347,1
850,Richmond upon Thames,Violence Against the Person,Assault with Injury,25,8,640,681,755,649,616,478,575,583,638,728,687,-0.11285218721031884,1
851,Richmond upon Thames,Violence Against the Person,Common Assault,26,8,526,513,555,575,543,508,590,756,818,864,902,-0.1384939707803069,1
852,Richmond upon Thames,Violence Against the Person,Grievous Bodily Harm,27,8,55,101,59,0,0,0,0,0,0,0,0,-0.7122705044308189,0
853,Richmond upon Thames,Violence Against the Person,Harassment,28,8,539,691,744,541,770,630,899,1114,1327,1413,1477,0.06919337579738857,2
854,Richmond upon Thames,Violence Against the Person,Murder,29,8,0,0,0,0,1,1,2,0,0,0,3,-0.7356922201592495,0
855,Richmond upon Thames,Violence Against the Person,Offensive Weapon,30,8,65,42,30,37,22,29,33,21,34,59,62,-0.7013921720071875,0
856,Richmond upon Thames,Violence Against the Person,Other violence,31,8,98,98,93,63,58,66,72,134,104,127,129,-0.6488875675543548,0
857,Richmond upon Thames,Violence Against the Person,Wounding/GBH,32,8,48,0,38,90,76,205,237,282,270,283,315,-0.5978260071985345,0
858,Southwark,Burglary,Burglary in a Dwelling,0,0,2195,1905,2037,2157,1952,1924,1550,1528,1503,2067,2121,1.1232815869688455,2
859,Southwark,Burglary,Burglary in Other Buildings,1,0,1371,1438,1226,1255,1323,1540,1296,1459,1433,1617,1472,0.6337566279054373,2
860,Southwark,Criminal Damage,Criminal Damage To Dwelling,2,1,1096,900,916,880,648,637,632,642,624,608,566,0.038112426015584865,2
861,Southwark,Criminal Damage,Criminal Damage To Motor Vehicle,3,1,1599,1283,1064,1153,889,861,855,939,944,895,787,0.3280532861229823,2
862,Southwark,Criminal Damage,Criminal Damage To Other Building,4,1,349,363,360,361,272,337,324,343,346,297,264,-0.397020870929667,1
863,Southwark,Criminal Damage,Other Criminal Damage,5,1,678,724,770,784,588,558,658,664,717,716,753,-0.05446440297735902,1
864,Southwark,Drugs,Drug Trafficking,6,2,319,284,394,253,168,269,289,189,113,125,85,-0.48327050657417225,1
865,Southwark,Drugs,Other Drugs,7,2,34,25,34,20,16,13,29,17,15,21,13,-0.7136025451357533,0
866,Southwark,Drugs,Possession Of Drugs,8,2,4696,4406,4477,3266,2293,2474,2510,2115,1719,2011,1797,2.367074595201383,2
867,Southwark,Fraud or Forgery,Counted per Victim,9,3,1625,1001,839,655,603,68,0,0,0,0,0,-0.20431898228248402,1
868,Southwark,Fraud or Forgery,Other Fraud & Forgery,10,3,716,579,486,379,434,72,40,36,42,65,53,-0.42710279018276986,1
869,Southwark,Other Notifiable Offences,Going Equipped,11,4,44,41,29,25,21,20,18,19,23,17,17,-0.7094954196288721,0
870,Southwark,Other Notifiable Offences,Other Notifiable,12,4,612,712,695,494,517,460,494,461,501,531,613,-0.1871134565104141,1
871,Southwark,Robbery,Business Property,13,5,180,205,147,152,169,159,106,96,58,126,124,-0.5949399190045098,0
872,Southwark,Robbery,Personal Property,14,5,1746,1761,2130,2296,2424,2176,1202,1133,1271,1677,1680,1.0553475110171888,2
873,Southwark,Sexual Offences,Other Sexual,15,6,301,313,302,319,304,290,355,451,442,547,559,-0.39457879630395387,1
874,Southwark,Sexual Offences,Rape,16,6,111,146,165,207,132,182,233,235,296,321,346,-0.5466534434506363,0
875,Southwark,Theft and Handling,Handling Stolen Goods,17,7,129,113,82,101,74,98,72,67,58,50,52,-0.6479995404177319,0
876,Southwark,Theft and Handling,Motor Vehicle Interference & Tampering,18,7,155,165,155,138,154,165,335,423,526,0,0,-0.4901527168830002,1
877,Southwark,Theft and Handling,Other Theft,19,7,5209,4386,4878,5349,5525,5366,4731,4858,4822,4667,5522,4.272780830394262,2
878,Southwark,Theft and Handling,Other Theft Person,20,7,1439,1386,1739,1939,2464,2798,1285,1507,1812,2290,2074,1.0808782911950992,2
879,Southwark,Theft and Handling,Theft From Motor Vehicle,21,7,3398,2113,2156,2291,1820,1988,1713,1627,1885,1491,2255,1.3719291852232751,2
880,Southwark,Theft and Handling,Theft From Shops,22,7,1224,1201,1259,1168,1166,1220,1224,1428,1506,1433,1441,0.5288584223918498,2
881,Southwark,Theft and Handling,Theft/Taking Of Motor Vehicle,23,7,1168,1035,1072,1100,881,989,978,883,1091,1036,1019,0.2847619632126128,2
882,Southwark,Theft and Handling,Theft/Taking of Pedal Cycle,24,7,1127,1492,1304,1467,1378,1282,1100,1129,1250,1608,1305,0.5436218735382066,2
883,Southwark,Violence Against the Person,Assault with Injury,25,8,2781,2828,2841,2428,2218,1709,1975,2019,2112,2176,2155,1.5850556980127863,2
884,Southwark,Violence Against the Person,Common Assault,26,8,1942,2121,2189,1907,1652,1673,2134,2579,2604,2581,2915,1.3508385407284798,2
885,Southwark,Violence Against the Person,Grievous Bodily Harm,27,8,327,697,327,0,0,0,0,0,0,0,0,-0.5861706510303581,0
886,Southwark,Violence Against the Person,Harassment,28,8,2773,2324,1987,1381,1701,1707,2204,2717,2998,3149,3551,1.4608429022776492,2
887,Southwark,Violence Against the Person,Murder,29,8,13,8,6,7,6,2,2,4,6,11,10,-0.730142050555356,0
888,Southwark,Violence Against the Person,Offensive Weapon,30,8,420,284,304,196,206,170,163,208,272,426,417,-0.48937569313845514,1
889,Southwark,Violence Against the Person,Other violence,31,8,485,527,425,312,358,323,315,409,460,432,549,-0.33496997475813745,1
890,Southwark,Violence Against the Person,Wounding/GBH,32,8,288,0,157,410,403,736,1048,1025,1053,1133,1148,-0.16779886628886467,1
891,Sutton,Burglary,Burglary in a Dwelling,0,0,859,789,755,750,881,785,800,626,736,858,960,0.03877844636805209,2
892,Sutton,Burglary,Burglary in Other Buildings,1,0,803,729,843,878,660,643,606,648,494,540,526,-0.03637085006866615,1
893,Sutton,Criminal Damage,Criminal Damage To Dwelling,2,1,571,460,417,339,287,237,223,250,231,222,209,-0.40146100661278183,1
894,Sutton,Criminal Damage,Criminal Damage To Motor Vehicle,3,1,1154,1086,902,738,624,577,611,620,648,568,541,0.036447375134416815,2
895,Sutton,Criminal Damage,Criminal Damage To Other Building,4,1,353,267,230,176,183,153,127,139,120,103,85,-0.5421023043754436,0
896,Sutton,Criminal Damage,Other Criminal Damage,5,1,383,366,360,322,261,272,301,319,318,339,347,-0.41400438991758115,1
897,Sutton,Drugs,Drug Trafficking,6,2,48,42,47,40,70,63,37,50,50,29,19,-0.6865177174687529,0
898,Sutton,Drugs,Other Drugs,7,2,4,0,6,0,1,9,4,5,2,5,6,-0.732695128573147,0
899,Sutton,Drugs,Possession Of Drugs,8,2,466,499,531,532,489,416,417,452,419,380,322,-0.26759091576687016,1
900,Sutton,Fraud or Forgery,Counted per Victim,9,3,356,355,311,347,184,16,0,0,0,0,0,-0.5619719115573824,0
901,Sutton,Fraud or Forgery,Other Fraud & Forgery,10,3,102,87,74,65,105,17,7,9,9,22,6,-0.6834096224905726,0
902,Sutton,Other Notifiable Offences,Going Equipped,11,4,8,7,9,14,12,4,8,7,7,11,7,-0.7276999759296429,0
903,Sutton,Other Notifiable Offences,Other Notifiable,12,4,160,142,115,88,156,137,136,183,254,249,280,-0.5839505831888007,0
904,Sutton,Robbery,Business Property,13,5,70,55,51,43,44,34,17,20,19,33,33,-0.6969520363240728,0
905,Sutton,Robbery,Personal Property,14,5,266,285,259,263,266,216,183,146,147,233,289,-0.5106883444174063,1
906,Sutton,Sexual Offences,Other Sexual,15,6,157,134,104,153,153,155,186,155,205,227,186,-0.5805094780343867,0
907,Sutton,Sexual Offences,Rape,16,6,38,52,63,62,40,68,100,88,108,165,134,-0.6674251340313592,0
908,Sutton,Theft and Handling,Handling Stolen Goods,17,7,46,33,33,39,22,27,24,23,26,22,17,-0.7058323076903024,0
909,Sutton,Theft and Handling,Motor Vehicle Interference & Tampering,18,7,117,145,161,102,129,101,119,204,213,0,0,-0.5928308545550304,0
910,Sutton,Theft and Handling,Other Theft,19,7,1611,1273,1471,1560,1472,1311,1387,1188,1126,1166,1240,0.6401948246459538,2
911,Sutton,Theft and Handling,Other Theft Person,20,7,300,311,230,156,201,190,136,161,143,173,173,-0.5332220330092139,1
912,Sutton,Theft and Handling,Theft From Motor Vehicle,21,7,1586,1635,1737,1265,1381,1302,1012,729,705,938,1003,0.5239742731404234,2
913,Sutton,Theft and Handling,Theft From Shops,22,7,909,1029,1050,1031,852,842,744,782,792,841,779,0.15533200804981598,2
914,Sutton,Theft and Handling,Theft/Taking Of Motor Vehicle,23,7,591,419,401,344,202,260,265,251,386,504,398,-0.3899166538366833,1
915,Sutton,Theft and Handling,Theft/Taking of Pedal Cycle,24,7,244,239,208,201,129,135,166,101,118,139,125,-0.5650800065355628,0
916,Sutton,Violence Against the Person,Assault with Injury,25,8,1136,1122,954,902,939,741,870,867,930,1040,954,0.20306346664330024,2
917,Sutton,Violence Against the Person,Common Assault,26,8,713,780,714,755,783,615,879,1017,993,1116,1156,0.06852735544492135,2
918,Sutton,Violence Against the Person,Grievous Bodily Harm,27,8,74,168,75,0,0,0,0,0,0,0,0,-0.700948158438876,0
919,Sutton,Violence Against the Person,Harassment,28,8,365,417,394,436,712,682,934,1267,1326,1544,1650,-0.010951073282833837,1
920,Sutton,Violence Against the Person,Murder,29,8,3,3,3,1,2,1,0,0,1,0,0,-0.7345821862384708,0
921,Sutton,Violence Against the Person,Offensive Weapon,30,8,109,93,66,69,43,40,44,55,58,74,102,-0.6720872764986298,0
922,Sutton,Violence Against the Person,Other violence,31,8,138,115,107,110,91,81,123,139,140,151,155,-0.6202486923982643,0
923,Sutton,Violence Against the Person,Wounding/GBH,32,8,81,0,42,86,101,232,321,376,306,366,390,-0.5646359929672513,0
924,Tower Hamlets,Burglary,Burglary in a Dwelling,0,0,1273,1040,1119,1528,1377,1450,1212,1259,1348,1947,2332,0.5521691347282026,2
925,Tower Hamlets,Burglary,Burglary in Other Buildings,1,0,1205,1067,1261,1221,1327,1316,1152,1313,1489,1360,1393,0.5238632697483456,2
926,Tower Hamlets,Criminal Damage,Criminal Damage To Dwelling,2,1,793,815,735,646,548,496,525,524,489,497,516,-0.11773633646174514,1
927,Tower Hamlets,Criminal Damage,Criminal Damage To Motor Vehicle,3,1,1343,1132,1048,921,840,748,830,924,820,905,731,0.21915895849459144,2
928,Tower Hamlets,Criminal Damage,Criminal Damage To Other Building,4,1,393,360,370,335,322,272,284,327,298,287,211,-0.4074551897849868,1
929,Tower Hamlets,Criminal Damage,Other Criminal Damage,5,1,708,748,676,593,572,581,628,685,782,742,701,-0.07311297284644125,1
930,Tower Hamlets,Drugs,Drug Trafficking,6,2,224,233,381,296,198,139,136,120,160,132,125,-0.5266728328766196,1
931,Tower Hamlets,Drugs,Other Drugs,7,2,10,15,10,15,12,11,10,9,13,2,13,-0.7244808775593846,0
932,Tower Hamlets,Drugs,Possession Of Drugs,8,2,2899,3000,2837,3185,3245,3017,2115,1722,1483,1389,1959,1.8727764902786264,2
933,Tower Hamlets,Fraud or Forgery,Counted per Victim,9,3,710,873,773,952,690,73,0,0,0,0,0,-0.28424142457855067,1
934,Tower Hamlets,Fraud or Forgery,Other Fraud & Forgery,10,3,331,371,350,483,405,57,21,23,33,37,46,-0.5059151985580578,1
935,Tower Hamlets,Other Notifiable Offences,Going Equipped,11,4,30,30,32,32,26,25,14,31,34,28,34,-0.7079413721397819,0
936,Tower Hamlets,Other Notifiable Offences,Other Notifiable,12,4,444,410,366,419,783,484,518,593,672,682,741,-0.2156413282744268,1
937,Tower Hamlets,Robbery,Business Property,13,5,80,50,43,109,65,81,69,53,97,70,77,-0.6643170390531788,0
938,Tower Hamlets,Robbery,Personal Property,14,5,1046,869,991,1353,1375,1222,1083,1083,1164,1448,1472,0.3945443179776266,2
939,Tower Hamlets,Sexual Offences,Other Sexual,15,6,262,222,265,292,271,262,343,352,470,446,471,-0.432097942826274,1
940,Tower Hamlets,Sexual Offences,Rape,16,6,63,77,110,144,125,135,195,211,267,304,321,-0.588834732440227,0
941,Tower Hamlets,Theft and Handling,Handling Stolen Goods,17,7,109,81,61,84,64,67,74,73,116,67,38,-0.6552147609027935,0
942,Tower Hamlets,Theft and Handling,Motor Vehicle Interference & Tampering,18,7,102,111,86,90,109,126,242,393,297,0,0,-0.5634149556543947,0
943,Tower Hamlets,Theft and Handling,Other Theft,19,7,4006,3768,4074,4362,4508,4175,3651,3637,3732,3936,4238,3.2503285859649975,2
944,Tower Hamlets,Theft and Handling,Other Theft Person,20,7,915,1073,1284,1585,1786,1650,1271,1415,1770,1685,1763,0.6790460118732085,2
945,Tower Hamlets,Theft and Handling,Theft From Motor Vehicle,21,7,2712,1838,1832,2211,1723,1777,1534,1607,1498,1856,2099,1.121172522519366,2
946,Tower Hamlets,Theft and Handling,Theft From Shops,22,7,670,705,698,736,695,822,893,1065,1353,1304,1068,0.11159667157113505,2
947,Tower Hamlets,Theft and Handling,Theft/Taking Of Motor Vehicle,23,7,904,798,846,883,840,812,963,1070,1140,1185,1073,0.18030777126733682,2
948,Tower Hamlets,Theft and Handling,Theft/Taking of Pedal Cycle,24,7,1110,1286,1421,1214,1560,1292,1276,1131,1336,1665,1446,0.55438920256976,2
949,Tower Hamlets,Violence Against the Person,Assault with Injury,25,8,1965,1886,1998,1590,1831,1640,1770,1883,1899,1840,1852,1.091201606658341,2
950,Tower Hamlets,Violence Against the Person,Common Assault,26,8,1649,1747,1903,1776,1778,1728,2316,2537,2691,2771,2992,1.2758002476838395,2
951,Tower Hamlets,Violence Against the Person,Grievous Bodily Harm,27,8,221,498,241,0,0,0,0,0,0,0,0,-0.6295729773328054,0
952,Tower Hamlets,Violence Against the Person,Harassment,28,8,1751,1680,1772,1539,1839,1949,2297,2995,3636,3723,4081,1.4237677693236406,2
953,Tower Hamlets,Violence Against the Person,Murder,29,8,7,8,6,9,3,4,3,5,5,6,3,-0.7305860641236674,0
954,Tower Hamlets,Violence Against the Person,Offensive Weapon,30,8,192,168,149,179,131,122,135,166,222,295,324,-0.5736272677255587,0
955,Tower Hamlets,Violence Against the Person,Other violence,31,8,174,188,184,181,229,366,263,389,356,417,427,-0.47749833018612303,1
956,Tower Hamlets,Violence Against the Person,Wounding/GBH,32,8,237,0,134,448,336,630,900,998,968,1003,1064,-0.21985945717338587,1
957,Waltham Forest,Burglary,Burglary in a Dwelling,0,0,1994,2351,2430,2418,2069,1893,1755,1396,1294,1807,1733,1.2175234668429575,2
958,Waltham Forest,Burglary,Burglary in Other Buildings,1,0,1207,1097,1025,946,893,816,712,840,577,1042,979,0.16443428620020134,2
959,Waltham Forest,Criminal Damage,Criminal Damage To Dwelling,2,1,756,732,651,651,493,451,431,452,470,450,369,-0.1714619782274344,1
960,Waltham Forest,Criminal Damage,Criminal Damage To Motor Vehicle,3,1,1654,1404,1058,948,826,784,706,806,792,786,594,0.2604522203475592,2
961,Waltham Forest,Criminal Damage,Criminal Damage To Other Building,4,1,267,282,252,219,209,155,125,198,150,160,142,-0.5300029346389556,1
962,Waltham Forest,Criminal Damage,Other Criminal Damage,5,1,550,601,655,575,454,421,483,540,580,574,566,-0.19677075162118884,1
963,Waltham Forest,Drugs,Drug Trafficking,6,2,141,322,133,144,124,136,150,116,77,75,89,-0.5870586781669811,0
964,Waltham Forest,Drugs,Other Drugs,7,2,2,6,4,2,4,8,8,16,6,8,3,-0.7299200437712002,0
965,Waltham Forest,Drugs,Possession Of Drugs,8,2,2098,1913,1727,1193,1170,1578,1238,1341,954,809,1065,0.7304405824052624,2
966,Waltham Forest,Fraud or Forgery,Counted per Victim,9,3,762,902,956,630,723,73,0,0,0,0,0,-0.28701650938049744,1
967,Waltham Forest,Fraud or Forgery,Other Fraud & Forgery,10,3,341,566,614,557,436,49,29,34,52,41,33,-0.4388691497430241,1
968,Waltham Forest,Other Notifiable Offences,Going Equipped,11,4,12,25,21,14,18,14,13,8,9,9,14,-0.7212617791891264,0
969,Waltham Forest,Other Notifiable Offences,Other Notifiable,12,4,283,332,287,262,290,315,375,410,453,385,479,-0.4023490337494048,1
970,Waltham Forest,Robbery,Business Property,13,5,142,163,134,137,93,85,66,47,57,72,70,-0.6335690994476088,0
971,Waltham Forest,Robbery,Personal Property,14,5,1332,1430,1589,1636,1276,902,648,604,548,763,906,0.3700125683284173,2
972,Waltham Forest,Sexual Offences,Other Sexual,15,6,176,204,188,192,189,249,276,315,354,367,309,-0.4982559645046848,1
973,Waltham Forest,Sexual Offences,Rape,16,6,46,95,105,124,84,114,140,162,154,242,202,-0.6224687602398217,0
974,Waltham Forest,Theft and Handling,Handling Stolen Goods,17,7,97,67,53,40,40,49,47,37,33,21,33,-0.684741663195507,0
975,Waltham Forest,Theft and Handling,Motor Vehicle Interference & Tampering,18,7,69,105,198,223,241,227,186,291,306,0,0,-0.5312239719518123,1
976,Waltham Forest,Theft and Handling,Other Theft,19,7,2167,2234,3172,3039,3757,3205,3047,2828,2709,2679,2826,2.1674904962453723,2
977,Waltham Forest,Theft and Handling,Other Theft Person,20,7,756,761,921,821,943,907,617,557,654,698,895,0.033894297116625796,2
978,Waltham Forest,Theft and Handling,Theft From Motor Vehicle,21,7,3000,3298,2868,2825,2765,2638,1653,1685,1538,1889,2248,1.7359093078466121,2
979,Waltham Forest,Theft and Handling,Theft From Shops,22,7,938,1227,1213,924,804,1031,914,1028,1162,1012,904,0.28964611246403915,2
980,Waltham Forest,Theft and Handling,Theft/Taking Of Motor Vehicle,23,7,1154,1004,1181,1705,1110,941,808,696,697,1103,1078,0.295751299028322,2
981,Waltham Forest,Theft and Handling,Theft/Taking of Pedal Cycle,24,7,335,518,442,480,429,365,286,262,374,451,413,-0.3486233919837155,1
982,Waltham Forest,Violence Against the Person,Assault with Injury,25,8,1920,1861,1924,1807,1717,1470,1607,1704,1712,1457,1486,1.009059096520717,2
983,Waltham Forest,Violence Against the Person,Common Assault,26,8,1456,1383,1357,1317,1257,1313,1529,1772,2038,2050,2105,0.7537512947416152,2
984,Waltham Forest,Violence Against the Person,Grievous Bodily Harm,27,8,137,328,113,0,0,0,0,0,0,0,0,-0.671976273106552,0
985,Waltham Forest,Violence Against the Person,Harassment,28,8,1385,1889,1640,1313,1414,1463,1837,2247,2454,2445,2737,1.0001788251544872,2
986,Waltham Forest,Violence Against the Person,Murder,29,8,8,5,5,5,5,3,3,3,2,2,7,-0.731807101436524,0
987,Waltham Forest,Violence Against the Person,Offensive Weapon,30,8,194,142,130,116,120,122,150,172,172,229,212,-0.5898337629689279,0
988,Waltham Forest,Violence Against the Person,Other violence,31,8,296,245,253,198,235,302,319,340,370,387,420,-0.45218955679236855,1
989,Waltham Forest,Violence Against the Person,Wounding/GBH,32,8,152,0,111,295,246,561,733,736,712,795,733,-0.3425182054194326,1
990,Wandsworth,Burglary,Burglary in a Dwelling,0,0,1882,1993,1832,1925,1957,1693,1485,1254,1348,1797,2138,0.9698748991172287,2
991,Wandsworth,Burglary,Burglary in Other Buildings,1,0,1089,1108,1207,1168,1471,1406,1194,1141,1014,1138,1212,0.4624783939292833,2
992,Wandsworth,Criminal Damage,Criminal Damage To Dwelling,2,1,859,711,728,546,455,428,396,410,396,446,379,-0.1890005141757379,1
993,Wandsworth,Criminal Damage,Criminal Damage To Motor Vehicle,3,1,1290,1318,1139,1011,893,775,733,800,770,845,656,0.2328123757201695,2
994,Wandsworth,Criminal Damage,Criminal Damage To Other Building,4,1,299,284,254,232,236,238,189,189,197,177,175,-0.5010310493066316,1
995,Wandsworth,Criminal Damage,Other Criminal Damage,5,1,518,547,530,421,456,371,433,550,483,552,573,-0.25782261726401756,1
996,Wandsworth,Drugs,Drug Trafficking,6,2,105,89,121,72,118,95,173,72,182,250,66,-0.6221357500635881,0
997,Wandsworth,Drugs,Other Drugs,7,2,8,7,7,5,4,18,3,11,11,6,3,-0.7279219827137986,0
998,Wandsworth,Drugs,Possession Of Drugs,8,2,1301,1428,1254,1002,979,993,740,653,713,623,628,0.2698875086741782,2
999,Wandsworth,Fraud or Forgery,Counted per Victim,9,3,683,561,684,481,586,54,0,0,0,0,0,-0.3976868912821342,1
1000,Wandsworth,Fraud or Forgery,Other Fraud & Forgery,10,3,248,315,275,296,455,68,25,25,35,41,42,-0.5427683247279108,0
1001,Wandsworth,Other Notifiable Offences,Going Equipped,11,4,37,16,15,27,14,24,21,29,21,19,16,-0.7134915417436755,0
1002,Wandsworth,Other Notifiable Offences,Other Notifiable,12,4,265,336,320,250,315,319,370,489,418,420,531,-0.3940237793435645,1
1003,Wandsworth,Robbery,Business Property,13,5,121,174,168,138,119,96,53,62,61,52,80,-0.6260208687863136,0
1004,Wandsworth,Robbery,Personal Property,14,5,1002,1089,1108,1171,1119,888,561,395,555,711,783,0.13945852298268052,2
1005,Wandsworth,Sexual Offences,Other Sexual,15,6,256,232,269,230,214,258,276,407,418,474,452,-0.4519675500082128,1
1006,Wandsworth,Sexual Offences,Rape,16,6,96,89,100,98,114,120,152,166,235,252,258,-0.6062622649964526,0
1007,Wandsworth,Theft and Handling,Handling Stolen Goods,17,7,128,60,58,81,71,79,66,45,32,42,30,-0.6673141306392814,0
1008,Wandsworth,Theft and Handling,Motor Vehicle Interference & Tampering,18,7,155,132,122,128,218,184,361,399,516,0,0,-0.4902637202750781,1
1009,Wandsworth,Theft and Handling,Other Theft,19,7,3484,3302,3193,2995,3927,3564,3279,3509,3420,3174,3153,2.668670811476957,2
1010,Wandsworth,Theft and Handling,Other Theft Person,20,7,661,652,619,646,1458,1365,684,682,702,679,753,0.09294810170205284,2
1011,Wandsworth,Theft and Handling,Theft From Motor Vehicle,21,7,2888,2513,2619,2838,3018,2649,2178,1701,2382,2245,2338,1.7931870581587932,2
1012,Wandsworth,Theft and Handling,Theft From Shops,22,7,1039,1136,1304,1204,1197,1060,1323,1441,1554,1435,1332,0.5135399542851037,2
1013,Wandsworth,Theft and Handling,Theft/Taking Of Motor Vehicle,23,7,1162,987,961,869,1135,837,969,994,1308,1133,1092,0.2875370480145596,2
1014,Wandsworth,Theft and Handling,Theft/Taking of Pedal Cycle,24,7,1029,1283,1293,1363,1443,1420,881,805,995,1251,982,0.4307314237950124,2
1015,Wandsworth,Violence Against the Person,Assault with Injury,25,8,2036,2132,1796,1406,1263,1038,1319,1594,1409,1560,1672,0.8171342316180792,2
1016,Wandsworth,Violence Against the Person,Common Assault,26,8,1482,1590,1672,1359,1297,1209,1644,2110,2094,2249,2347,0.868639805542211,2
1017,Wandsworth,Violence Against the Person,Grievous Bodily Harm,27,8,112,279,120,0,0,0,0,0,0,0,0,-0.6794135003757692,0
1018,Wandsworth,Violence Against the Person,Harassment,28,8,993,1026,1167,924,1183,1122,1561,2218,2330,2529,2809,0.6540702486556875,2
1019,Wandsworth,Violence Against the Person,Murder,29,8,4,6,1,4,6,6,3,2,3,6,6,-0.7322511150048355,0
1020,Wandsworth,Violence Against the Person,Offensive Weapon,30,8,156,98,92,89,59,100,81,123,122,176,189,-0.6340131130159202,0
1021,Wandsworth,Violence Against the Person,Other violence,31,8,204,167,179,180,209,225,237,263,269,371,375,-0.5215666768410375,1
1022,Wandsworth,Violence Against the Person,Wounding/GBH,32,8,113,0,62,152,155,369,609,694,697,675,753,-0.41966556291355256,1
1023,Westminster,Burglary,Burglary in a Dwelling,0,0,1476,1397,1234,1247,1739,1553,1431,1408,1280,1526,1797,0.6808220661464544,2
1024,Westminster,Burglary,Burglary in Other Buildings,1,0,2158,2266,2038,2079,2356,2366,2008,1753,1948,2464,2968,1.3698201207737957,2
1025,Westminster,Criminal Damage,Criminal Damage To Dwelling,2,1,492,599,538,413,359,321,324,320,365,331,340,-0.3219825778850266,1
1026,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,3,1,1250,1058,1019,938,916,866,687,727,787,736,756,0.17941974413071385,2
1027,Westminster,Criminal Damage,Criminal Damage To Other Building,4,1,577,613,590,547,453,457,425,431,394,403,392,-0.23806401347415662,1
1028,Westminster,Criminal Damage,Other Criminal Damage,5,1,896,875,764,672,552,462,593,613,652,777,826,-0.061346613286186985,1
1029,Westminster,Drugs,Drug Trafficking,6,2,352,204,298,176,263,262,249,166,120,141,72,-0.5041391442848119,1
1030,Westminster,Drugs,Other Drugs,7,2,77,64,73,29,32,28,10,12,13,15,13,-0.6986170872052408,0
1031,Westminster,Drugs,Possession Of Drugs,8,2,5098,4859,5543,6580,4681,4156,2750,2009,2017,2195,1809,3.447914623863607,2
1032,Westminster,Fraud or Forgery,Counted per Victim,9,3,1161,1076,1221,1274,1549,107,0,0,0,0,0,-0.027046565134125043,1
1033,Westminster,Fraud or Forgery,Other Fraud & Forgery,10,3,1095,1034,1105,894,905,150,82,74,88,111,77,-0.13372082492095846,1
1034,Westminster,Other Notifiable Offences,Going Equipped,11,4,54,88,84,61,47,41,37,30,23,36,36,-0.6845196564113513,0
1035,Westminster,Other Notifiable Offences,Other Notifiable,12,4,793,757,808,768,716,825,857,763,756,805,763,0.04566065667688005,2
1036,Westminster,Robbery,Business Property,13,5,68,88,86,77,85,80,112,90,77,112,135,-0.6514406455721459,0
1037,Westminster,Robbery,Personal Property,14,5,1679,1688,1691,2142,2311,2179,1886,1457,1780,2280,3041,1.1301637972776735,2
1038,Westminster,Sexual Offences,Other Sexual,15,6,454,414,407,444,364,405,509,583,619,655,729,-0.27003299039258327,1
1039,Westminster,Sexual Offences,Rape,16,6,90,106,133,132,171,162,239,246,306,399,530,-0.5601958572841365,0
1040,Westminster,Theft and Handling,Handling Stolen Goods,17,7,171,193,152,158,133,116,87,90,90,89,77,-0.6040421971548953,0
1041,Westminster,Theft and Handling,Motor Vehicle Interference & Tampering,18,7,39,30,38,39,127,150,332,347,431,0,0,-0.5659680336721857,0
